,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean,metro,metro_dist,price
204,"(55.669, 55.672]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.018384311246280708,10000000.0
205,"(55.669, 55.672]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.025485935336969117,10000000.0
206,"(55.669, 55.672]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.03276557492247355,10000000.0
207,"(55.669, 55.672]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Печатники,0.03484078644347676,10000000.0
208,"(55.669, 55.672]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.029413099122668592,10000000.0
209,"(55.669, 55.672]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.02484210941123669,10000000.0
210,"(55.669, 55.672]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.022380357459163558,10000000.0
211,"(55.669, 55.672]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Братиславская,0.020144170372588567,10000000.0
212,"(55.669, 55.672]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Братиславская,0.013911779181688328,10000000.0
213,"(55.669, 55.672]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Братиславская,0.009684399826522607,10000000.0
214,"(55.669, 55.672]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Люблино,0.010007457219498035,10000000.0
215,"(55.669, 55.672]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Люблино,0.006441987271025999,10000000.0
216,"(55.672, 55.675]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.006096466189532261,10000000.0
217,"(55.672, 55.675]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.003304073243750109,24624.0
218,"(55.672, 55.675]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.009857327223947292,10000000.0
219,"(55.672, 55.675]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.01769652225721892,10000000.0
220,"(55.672, 55.675]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.01880100529226839,10000000.0
221,"(55.672, 55.675]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.017770348899220953,10000000.0
222,"(55.672, 55.675]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.010699780371579405,10000000.0
223,"(55.672, 55.675]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.0050680666925403605,10000000.0
224,"(55.672, 55.675]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.006391752498334214,20630.0
225,"(55.672, 55.675]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.005696885113815522,10000000.0
226,"(55.672, 55.675]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.01168565359747039,10000000.0
227,"(55.672, 55.675]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.016168998113683438,10000000.0
228,"(55.672, 55.675]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.020555692642193653,10000000.0
229,"(55.672, 55.675]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.013207005716665369,10000000.0
230,"(55.672, 55.675]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.0057293106042528965,10000000.0
231,"(55.672, 55.675]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.0019300259065516184,10000000.0
232,"(55.672, 55.675]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.0098328530956189,10000000.0
233,"(55.672, 55.675]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.011355707815893849,10000000.0
234,"(55.672, 55.675]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.01596721954505865,23333.33333333333
235,"(55.672, 55.675]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Каширская,0.019984964348234515,10000000.0
236,"(55.672, 55.675]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.013567715356677116,10000000.0
237,"(55.672, 55.675]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.0067552128019781965,10000000.0
238,"(55.672, 55.675]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.004436541445769703,10000000.0
239,"(55.672, 55.675]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.010306934558832857,10000000.0
240,"(55.672, 55.675]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.017472346722753142,10000000.0
241,"(55.672, 55.675]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.024836120872635283,10000000.0
242,"(55.672, 55.675]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.0322627168725792,10000000.0
243,"(55.672, 55.675]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Печатники,0.033026661956667126,10000000.0
244,"(55.672, 55.675]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.027239867841087947,10000000.0
245,"(55.672, 55.675]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.0222263447287192,10000000.0
246,"(55.672, 55.675]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01943605927136331,10000000.0
247,"(55.672, 55.675]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01933934848954137,10000000.0
248,"(55.672, 55.675]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Братиславская,0.016061681107531978,10000000.0
249,"(55.672, 55.675]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Братиславская,0.012578855273829334,10000000.0
250,"(55.672, 55.675]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Люблино,0.008396975646031923,10000000.0
251,"(55.672, 55.675]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Люблино,0.003443718920009428,10000000.0
252,"(55.675, 55.678]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.005512431405473148,10000000.0
253,"(55.675, 55.678]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.002033937068840145,76667.5
254,"(55.675, 55.678]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.009507202532812115,10000000.0
255,"(55.675, 55.678]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.01750391099155218,10000000.0
256,"(55.675, 55.678]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.01592035803617223,24000.0
257,"(55.675, 55.678]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.015403174997380904,10000000.0
258,"(55.675, 55.678]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.012286793723346344,10000000.0
259,"(55.675, 55.678]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.00788449744752728,10000000.0
260,"(55.675, 55.678]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.004640527987197964,10000000.0
261,"(55.675, 55.678]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.003624155073947419,35000.0
262,"(55.675, 55.678]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.010827488166702313,10000000.0
263,"(55.675, 55.678]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.013526141356655998,10000000.0
264,"(55.675, 55.678]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.01854876006638383,10000000.0
265,"(55.675, 55.678]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.013691055474286376,10000000.0
266,"(55.675, 55.678]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.006770893589472507,10000000.0
267,"(55.675, 55.678]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.004092065493111714,10000000.0
268,"(55.675, 55.678]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.007892534447181708,10000000.0
269,"(55.675, 55.678]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.008705865838614758,10000000.0
270,"(55.675, 55.678]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.01420535462422919,10000000.0
271,"(55.675, 55.678]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.020502021851514347,10000000.0
272,"(55.675, 55.678]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.013014718590879805,10000000.0
273,"(55.675, 55.678]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.005561735340699928,10000000.0
274,"(55.675, 55.678]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.0022322410264155467,10000000.0
275,"(55.675, 55.678]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.009567282790847328,10000000.0
276,"(55.675, 55.678]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.017046492307805812,10000000.0
277,"(55.675, 55.678]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.02453839644312828,10000000.0
278,"(55.675, 55.678]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.0304889373379983,10000000.0
279,"(55.675, 55.678]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Печатники,0.03139491041554306,10000000.0
280,"(55.675, 55.678]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.025236687579790414,10000000.0
281,"(55.675, 55.678]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.019720304257284545,10020.0
282,"(55.675, 55.678]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01651182606497411,10000000.0
283,"(55.675, 55.678]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01639787791148406,10000000.0
284,"(55.675, 55.678]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Братиславская,0.018450409209555325,10000000.0
285,"(55.675, 55.678]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Люблино,0.015166383880142216,26479.0
286,"(55.675, 55.678]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Люблино,0.0076726266688810375,10000000.0
287,"(55.675, 55.678]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Люблино,0.00046818799643109335,10000000.0
288,"(55.678, 55.68]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.006203781105102122,38286.0
289,"(55.678, 55.68]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.0034981280708369588,10000000.0
290,"(55.678, 55.68]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.00992405663022358,10000000.0
291,"(55.678, 55.68]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.017679304284943163,10000000.0
292,"(55.678, 55.68]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.013559417391606574,10000000.0
293,"(55.678, 55.68]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.012948274016247466,49745.0
294,"(55.678, 55.68]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.01396836783594212,10000000.0
295,"(55.678, 55.68]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Новые черемушки,0.010310931092786113,10000000.0
296,"(55.678, 55.68]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.004380011415508064,27600.0
297,"(55.678, 55.68]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.003283976248396476,126026.57142857145
298,"(55.678, 55.68]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.009094311408791687,10000000.0
299,"(55.678, 55.68]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.01145890483423725,10000000.0
300,"(55.678, 55.68]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.01709989766051661,10000000.0
301,"(55.678, 55.68]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.014561765002911191,10000000.0
302,"(55.678, 55.68]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.008393151970504411,10000000.0
303,"(55.678, 55.68]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.006430007776040229,10000000.0
304,"(55.678, 55.68]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.005634012779530281,10000000.0
305,"(55.678, 55.68]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.006726224795523866,10000000.0
306,"(55.678, 55.68]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.01308595048133953,26676.0
307,"(55.678, 55.68]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.0202420873429566,10000000.0
308,"(55.678, 55.68]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.0130722186334146,10000000.0
309,"(55.678, 55.68]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.0056949890254494725,10000000.0
310,"(55.678, 55.68]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.002546153962354229,10000000.0
311,"(55.678, 55.68]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.009645356395698546,10000000.0
312,"(55.678, 55.68]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.017090432996272567,26843.0
313,"(55.678, 55.68]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.02456894177615572,10000000.0
314,"(55.678, 55.68]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.02813672511149975,48000.0
315,"(55.678, 55.68]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Печатники,0.0301958672668936,10000000.0
316,"(55.678, 55.68]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.02372847234863277,10000000.0
317,"(55.678, 55.68]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.017749377453864595,24000.0
318,"(55.678, 55.68]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.014099304947402209,10000000.0
319,"(55.678, 55.68]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.013965686520891793,10000000.0
320,"(55.678, 55.68]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01742958404551601,10000000.0
321,"(55.678, 55.68]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.013891022280588227,10000000.0
322,"(55.678, 55.68]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Люблино,0.00793216237857125,10000000.0
323,"(55.678, 55.68]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Люблино,0.00206620424934196,10000000.0
324,"(55.68, 55.683]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.007686800374666275,10000000.0
325,"(55.68, 55.683]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.0057303490295029106,10000000.0
326,"(55.68, 55.683]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.010912694442704424,10000000.0
327,"(55.68, 55.683]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.01598304726889374,10000000.0
328,"(55.68, 55.683]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.011258676654024876,10000000.0
329,"(55.68, 55.683]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.010514646927020959,30058.66666666667
330,"(55.68, 55.683]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.014382551929332509,10000000.0
331,"(55.68, 55.683]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.012257018397634607,10000000.0
332,"(55.68, 55.683]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.005416133307073971,10000000.0
333,"(55.68, 55.683]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.004575423477673653,10000000.0
334,"(55.68, 55.683]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.006599734843165025,10000000.0
335,"(55.68, 55.683]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.009599817706608477,20690.0
336,"(55.68, 55.683]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.0159140346864065,10000000.0
337,"(55.68, 55.683]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.015784327670190976,10000000.0
338,"(55.68, 55.683]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.01037039054230502,10000000.0
339,"(55.68, 55.683]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.00885691819990933,10000000.0
340,"(55.68, 55.683]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.0037002837728954,10000000.0
341,"(55.68, 55.683]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.005214604491230621,10000000.0
342,"(55.68, 55.683]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.012377079623243636,10000000.0
343,"(55.68, 55.683]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.019791212696546063,10000000.0
344,"(55.68, 55.683]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.013597165145712615,10000000.0
345,"(55.68, 55.683]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.006814169061593652,10000000.0
346,"(55.68, 55.683]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.004525803796012628,10000000.0
347,"(55.68, 55.683]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.010345670592089865,10000000.0
348,"(55.68, 55.683]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.017495225062858503,10000000.0
349,"(55.68, 55.683]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.02395256353712864,10000000.0
350,"(55.68, 55.683]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.02581230907920098,10000000.0
351,"(55.68, 55.683]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Печатники,0.029162311293859124,10000000.0
352,"(55.68, 55.683]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.02239844637469119,10000000.0
353,"(55.68, 55.683]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.015927661473042542,10000000.0
354,"(55.68, 55.683]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011723497771566609,10000000.0
355,"(55.68, 55.683]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011562456486400526,10000000.0
356,"(55.68, 55.683]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.015570497744124724,10000000.0
357,"(55.68, 55.683]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.011796630874951508,10000000.0
358,"(55.68, 55.683]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Люблино,0.008914549904510112,10000000.0
359,"(55.68, 55.683]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Люблино,0.004562806154109432,10000000.0
360,"(55.683, 55.686]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.010015333244576744,10000000.0
361,"(55.683, 55.686]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.008605631876851316,10000000.0
362,"(55.683, 55.686]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.012661236116579872,10000000.0
363,"(55.683, 55.686]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.014263162342191832,10000000.0
364,"(55.683, 55.686]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.008645102659882786,10000000.0
365,"(55.683, 55.686]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.0076509999346450735,51837.2
366,"(55.683, 55.686]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.012443383784163127,10000000.0
367,"(55.683, 55.686]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.013375892493586256,10000000.0
368,"(55.683, 55.686]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.00761672501801265,10000000.0
369,"(55.683, 55.686]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.0070437561002685955,39455.0
370,"(55.683, 55.686]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.0036161443555319424,41045.333333333336
371,"(55.683, 55.686]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.007853438737271252,53856.0
372,"(55.683, 55.686]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.014925699313603644,10000000.0
373,"(55.683, 55.686]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.017611501923456997,10000000.0
374,"(55.683, 55.686]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.01298325845078586,10000000.0
375,"(55.683, 55.686]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.010868859185770692,10000000.0
376,"(55.683, 55.686]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.002920975864326447,10000000.0
377,"(55.683, 55.686]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.004693836384023965,10000000.0
378,"(55.683, 55.686]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.0121668442909465,10000000.0
379,"(55.683, 55.686]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.01966041962929456,10000000.0
380,"(55.683, 55.686]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.014771015537185662,10000000.0
381,"(55.683, 55.686]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.008929328082223117,10000000.0
382,"(55.683, 55.686]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.007333682567441855,10000000.0
383,"(55.683, 55.686]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.01184621880601702,10000000.0
384,"(55.683, 55.686]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.018422347841685945,10000000.0
385,"(55.683, 55.686]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.02097010491152004,10000000.0
386,"(55.683, 55.686]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.023071525740621792,10000000.0
387,"(55.683, 55.686]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.02715410282075619,10000000.0
388,"(55.683, 55.686]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.02108483815446412,14400.0
389,"(55.683, 55.686]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01402035662884052,10000000.0
390,"(55.683, 55.686]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.008962164917025119,10000000.0
391,"(55.683, 55.686]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.008750451416923256,10000000.0
392,"(55.683, 55.686]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.013613243551770522,1440000.0
393,"(55.683, 55.686]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.009544658191882249,10000000.0
394,"(55.683, 55.686]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.006530735027543574,52800.0
395,"(55.683, 55.686]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Люблино,0.007561692932139471,10000000.0
396,"(55.686, 55.689]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.012630395876609728,10000000.0
397,"(55.686, 55.689]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.011544561490149177,10000000.0
398,"(55.686, 55.689]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.01481644019323611,10000000.0
399,"(55.686, 55.689]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.013016059311471664,10000000.0
400,"(55.686, 55.689]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.006381050070320824,10000000.0
401,"(55.686, 55.689]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.004951545213361974,10000000.0
402,"(55.686, 55.689]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.010991715061809184,10000000.0
403,"(55.686, 55.689]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.015019803593922331,10000000.0
404,"(55.686, 55.689]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.010232033033568887,10000000.0
405,"(55.686, 55.689]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.008030971298665394,21367.5
406,"(55.686, 55.689]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.0007723341245898201,127825.0
407,"(55.686, 55.689]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.0070140216709127035,10000000.0
408,"(55.686, 55.689]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.014501603359631262,10000000.0
409,"(55.686, 55.689]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.01972777230200876,10000000.0
410,"(55.686, 55.689]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.015734833967979353,10000000.0
411,"(55.686, 55.689]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.011444304260204631,10000000.0
412,"(55.686, 55.689]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.004622996863507871,10000000.0
413,"(55.686, 55.689]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.0059052603668266115,10000000.0
